DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2014,21.6,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2015,14.8,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2016,14.7,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2017,13.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2018,9.6,u,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2019,9.2,u,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2020,16.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2021,14.4,u,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2022,12.0,u,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2023,8.7,u,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovenia,2024,10.9,u,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2009,29.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2010,34.8,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2011,36.8,b,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2012,35.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2013,34.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2014,32.9,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2015,30.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2016,28.9,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2017,22.3,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2018,18.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2019,21.9,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2020,23.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2021,22.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2022,21.7,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2023,16.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Slovakia,2024,18.9,u,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2009,22.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2010,20.7,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2011,19.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2012,17.8,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2013,19.7,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2014,20.2,b,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2015,22.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2016,23.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2017,25.6,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2018,25.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2019,30.3,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2020,29.9,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2021,28.7,b,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2022,25.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2023,23.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Females,Türkiye,2024,22.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2009,12.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2010,10.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2011,9.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2012,10.3,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2013,10.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2014,11.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2015,12.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2016,13.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2017,11.7,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2018,10.3,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2019,10.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2020,12.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2021,10.7,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2022,9.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2023,10.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Austria,2024,10.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bosnia and Herzegovina,2021,34.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bosnia and Herzegovina,2022,31.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bosnia and Herzegovina,2023,28.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2009,21.6,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2010,22.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2011,18.9,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2012,20.7,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2013,25.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2014,24.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2015,24.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2016,21.9,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2017,20.3,b,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2018,16.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2019,16.3,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2020,16.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2021,19.9,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2022,18.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2023,17.6,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Belgium,2024,19.6,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2009,20.3,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2010,25.5,b,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2011,28.2,b,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2012,31.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2013,32.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2014,26.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2015,23.6,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2016,20.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2017,16.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2018,16.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2019,12.3,b,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2020,17.3,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2021,16.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2022,10.8,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2023,12.8,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Bulgaria,2024,12.8,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2010,7.8,b,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2011,7.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2012,8.6,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2013,8.7,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2014,8.6,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2015,9.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2016,8.8,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2017,8.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2018,8.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2019,8.8,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2020,9.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2021,8.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2022,6.9,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2023,8.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Switzerland,2024,8.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2009,13.6,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2010,15.9,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2011,23.3,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2012,28.8,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2013,41.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2014,37.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2015,34.7,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2016,25.8,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2017,27.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2018,25.0,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2019,20.1,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2020,22.5,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2021,18.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2022,18.3,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2023,18.3,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Cyprus,2024,12.4,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Czechia,2009,16.6,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Czechia,2010,18.2,,
ESTAT:TESEM140(1.0),14/04/25 23:00:00,Annual,From 15 to 24 years,Percentage of population in the labour force,Males,Czechia,2011,18.1,b,
